Index,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
13,-0.6987066786214702,-1.1227703919995007,-1.6193655123133723,1.1187173335014726,-2.2469854917777385,-0.19613128952913128,-0.9797070676108415,-0.010931027697261737,1.1898264027264038,1.5883869124895074,1.881606530640279,-0.8826835278514163,-1.0489433591605695
14,-0.2904780458320843,-0.45627705687102404,0.3069030134983134,0.45347854492087997,0.8303118623632235,1.5466116428387446,1.033801294034136,0.5688973294520332,0.7577564607020474,1.0985936466697916,-1.0906933300680366,1.2202366102742168,-0.42927813209795934
15,-1.679486913767293,-0.9371594790139085,0.5568605924469463,0.933455797648198,0.43213852091370847,2.1282741408815444,1.1273577623128803,0.15604539635268272,1.0373121849470772,1.167047879071555,0.6389595039557564,1.5934730701565278,-0.05079874242049866
16,-0.4634369670844111,0.8283596329794819,-1.2762097561328747,-0.8287400614476267,0.3059941249526771,-0.4313202570616735,0.9492797893074818,-1.6103862653445604,-1.4253360581167882,-0.29329576102233973,-1.1146937462291147,-1.013453803273224,1.560556255266947
17,0.549428227447679,1.1754732070057456,-1.142539640391588,-1.1752002603941019,0.2896242415073525,-0.5012342757018131,1.2293970630845743,-1.8465448687085853,-2.142721820305519,-0.9174777667228169,0.2337874937701667,-1.3152248793332582,1.9509207584264285
18,-2.0424367720956846,-0.36699379892668904,1.098279031691818,0.364363345675911,1.1439877172052544,1.7895028292666113,1.0512328957087274,0.7581564051953988,1.3819194730635804,1.829893858624519,0.32331244302454915,1.8910885331690994,-0.11001939408091345
19,0.43626127723854563,0.8042758955077004,1.1193083271006736,-0.8047016570168719,0.6095591694314186,-0.7303298917895049,-0.8698280853136696,0.29444194144283864,0.497342528242672,-0.7924917755373337,0.1273060155905883,0.04274837944528813,-0.18594067934106462
20,,1.2761298976196742,-0.958072148970549,-1.2756674839915199,0.6528912138455135,-0.42917519297930484,1.082196691505244,-1.8065053996490055,-1.9297796977461485,-0.9261581742018126,0.22234403727326674,-1.0649337518064004,1.9799163370075656
21,-1.0646551312850272,1.2488341403573153,-1.3231421663695697,-1.2484231057846447,0.6711869659314645,0.4279617538307229,,-1.115991719206992,-1.5638747518706602,-0.4825171107132303,1.664227020685118,-0.8933885874968418,1.1775687190963058
22,-0.5854197846389301,-0.5853807281310329,0.9216014891680436,0.5823392031505078,0.8847176514609202,1.9952214395609655,1.2336365024829803,0.4347841433158674,1.1210904307838032,1.070188853560383,0.43022820561932595,1.6605163532763423,-0.2425998841303542
23,-0.27872355603823684,1.2177093070686658,-0.19346494537951908,-1.217356859056577,1.5086990910238844,-0.99777263862362,-0.3185962620559608,-0.5495202685687581,0.9858818071486952,0.12573004902973936,1.8547136271728923,-0.2797278763395869,0.015389044729376711
24,1.7933051295608937,-1.0593911160210308,1.307424838077737,1.055457356918354,0.6295400565779179,1.3252972401163177,1.5756021462885343,0.9326816847455046,0.12078290915894997,0.4252044760428386,0.2980803589855013,1.6552446808190362,-0.2905501695578181
25,-0.18768623202262236,0.9004709584710698,0.9528764029808983,-0.9007156511265807,0.031317110083332024,-0.3351904739102065,-0.8322543904612683,0.4924947247396036,0.15831613171413053,-0.26732045934073134,1.4245684799354037,-0.14659907128738361,-0.022520368963276353
26,0.996218783387289,-0.8821201642436961,-1.4941021279927535,0.8785200838874835,-2.2050978488441135,-0.2003950471530385,-0.8199433849459936,0.42374620205506414,0.22322202850974582,0.8861765719018676,0.07848399213001224,-1.1016054141087805,-1.1618519372397687
27,-0.9981463089310637,1.1012503333551968,0.579782640202448,-1.1011170971427493,0.4786001018688213,-0.6257223870004811,-0.38242606689773745,-0.24480339161742903,0.4010761616515843,0.22890049951892444,0.6775961138281974,-0.20110376858845763,0.5557518766619505
28,-0.553754628459586,0.37892616331421747,-1.191788270631971,-0.38015256454481067,0.5688751943981853,-0.6585272575508797,1.019738186219122,-1.789733759918399,-1.1833814371718967,-0.4999423219219465,-1.5421149359108164,-0.6848335265535557,1.5481588524107008
29,-0.04813165166403548,0.8046892745334969,0.41984662453293875,-0.8051142579355179,0.6355583960798754,-0.2726395453715775,-1.5845782411998635,1.2686300926538563,0.48169095918515187,-0.6023022868904581,0.27922036967319713,-0.04062353614219955,-1.2501706253561657
30,-0.03901592488513336,1.0771955271733984,0.44528560058727834,-1.0771075695443433,0.8972357976249922,-0.9336560983159052,-1.0212810936244716,0.6157552298656527,0.8874373537235191,0.15874291775680766,2.064823779085491,-0.1417840721192095,-0.5993582043406731
31,0.5084074569426196,0.9123539901136262,-0.761414686099435,-0.9125763152291485,0.6259290528767432,-0.9473285172299803,1.1547487083472432,-2.252769406704873,-1.6550467468571688,-1.3404306835920679,0.42426435722022654,-1.0205624184122406,2.068030109374273
32,0.39727955088139844,-0.6561416853165312,0.6380924680449224,0.6529669663340812,0.8163493147186819,2.2863881680414133,1.4573711273951884,0.6250534688895074,1.020082442996884,1.1440589894266624,-1.1781233416778742,1.5630035094317005,-0.5841944388636119
33,0.2904096487761119,0.7186206888553383,0.7218293551080541,-0.7192076799494889,0.025298770581374443,-0.2848821239515066,-1.5993568297177545,0.3708968455847614,0.4989292408618205,-1.3796613372337452,0.5228809548651158,-0.31081013090369203,-0.7255863061497233
34,1.2914603816276513,-1.5502151777040691,0.7367642054867116,1.5453575359460852,,1.8412624149633303,0.8638845196669905,0.11746342593790751,0.28340738604730736,-1.1145934023213475,,1.4296799634008472,-0.6150342591919594
35,-0.31092845919791073,-0.6129175299380126,1.1608004482015957,0.6098241721816353,0.9203462213125094,0.9796682713031701,0.864694749295601,-0.11446697662712396,0.37946465996787804,-0.402065379486624,0.062275294947312716,1.385765303295816,0.29643099542923446
36,-0.3851736549366003,1.0178499224289712,1.0727549202029505,-1.0178736715787242,0.47835936828874287,-0.327779532304328,-1.0983970816424973,-0.04483267876961253,0.1889063853247234,-1.3901875004569004,1.746013213368954,-0.11152064073436072,0.09172016148890788
37,0.6172564313091151,0.6624775839857067,1.0635996156473893,-0.6631702537636328,0.83368213248432,-1.0091367819572608,-0.3707619831553053,0.4259724222680222,0.5354279904442776,-0.060390644842243664,1.1835296971732139,0.22953686538825346,-0.06596250789755989
38,-0.5313251428325505,-1.2672711630299727,-1.921914917738308,1.2629461093987482,-2.4251283410356836,-0.08850922674216752,-1.1219424278923364,0.8745596856074062,0.5907926808443947,1.8297410990078489,0.005820950166388287,-0.9108685832944643,-1.5095939644637266
39,-0.7608975251327957,1.067605980652155,-1.0887245093489493,-1.0675360735149055,0.643021137062303,-0.6219859148036033,0.9773920016323113,-1.676586063472721,,-0.5677538543460272,0.5410883247864732,-0.9652286484067112,1.8711060739221672
40,0.16188989557093283,0.8734057449095003,-1.1487626050633954,-0.8737013826659624,0.5460055042907467,-0.3891337281315156,1.0132021544707523,-1.8479913976540712,-1.9507703671089207,-1.3246989787841696,-1.4040530353385061,-1.0390058695779496,1.7120914521627142
41,-1.2199223459598796,0.858662063919727,0.8306388472519921,-0.8589854538428107,0.8329599317440849,-0.4396518095351163,-0.12880712568075467,0.3736238218472515,-0.006164778409613493,0.3615606792262762,-1.8918252191564817,0.30524213613180134,0.49919512974750596
42,-0.4599585976556195,-1.214451927835688,1.046866290940563,1.210226296337713,0.015187960218085711,1.2611236551710798,0.7291295559291631,0.8150171547670721,0.28199997578870983,0.5143026185348253,-0.6760904756176779,1.4922829244400733,-0.19874791369669065
43,-0.29347664016724945,0.7551227753228523,0.5197163826067048,-0.7556410582031996,-0.213268207276225,-0.10523024382095615,-1.36885694367933,,0.25988812155170915,0.11172215306956343,0.8201566781562608,-0.21388834301181678,-0.8877771220293714
44,0.11403232998169677,0.7695929620498881,0.7725649284218078,-0.7700840075643852,0.33415995382183866,-0.77459121881064,-1.04218150435779,0.11491251362537537,0.6668413445393774,-0.6155005397896147,-0.09330599910705395,-0.18566342830413188,-0.2377843640126388
45,1.4243580825621716,-0.8744379725366207,1.1716310724011094,0.8708523524406662,0.9056614729277328,1.4679306391174505,1.6144988249989716,1.1203786857554277,0.637750227682319,1.14358968026736,-1.6536380519715896,1.7599173874286533,-0.5213877615836218
46,0.5683793436459229,-0.8276918640282519,0.6192172164103377,0.8241942345632087,0.3452336985054407,1.4351250657489931,0.6874258561162205,0.7633309892533555,0.33558984172683914,0.1821044781834618,1.2357757079569698,1.1695732072480378,-0.6215915631820399
47,0.15325394388565716,0.8774261714019623,0.6744646775590614,-0.8777142414725806,0.47787790112858614,-0.5825026892221647,-1.327187232480367,0.4616145227368158,0.6201590720223674,-0.8137884804212341,1.145317393964972,-0.19122436513908886,-0.6241530100531651
48,1.135593448085766,-0.8219869039509863,-1.1011156827896122,0.8185000129848801,-2.4311466805376414,-0.4002028132031395,-0.866202514492355,-0.2808420549472558,0.6457236791326999,0.5361501556466547,-0.36153234172205273,-1.208291583000642,-0.7813233900654077
49,0.21124675832775147,1.1579162505382037,-0.9338037117396161,-1.1576763515475437,0.5736898659997515,-0.4242203923129047,0.9064352817505132,-1.9534217221624666,-1.759581406568097,-1.3747705781283335,-2.0069326820790963,-1.1199919234678664,1.782480012181235
50,-0.4077230843370423,0.732181042420176,-1.3678399277723954,-0.7327425087358235,0.21957076970456588,-0.5472785706064508,0.8547517108444584,-1.7114424413950664,-1.6226464443903017,-0.6159917207218937,-0.6577355813100589,-1.1040094971844707,1.5938550645915746
51,-0.10522488780558026,-1.053372893477383,-1.2372780298807324,1.0494504625304706,-2.6735653956764933,-0.4855717031613491,-1.152532256199943,-0.16977528316175883,1.1339125676530684,1.2295415318700202,-1.1920740728258563,-1.0986888547734681,-0.8767116715461105
52,-0.5182512715312304,-1.3436419927690635,-0.48501211758181634,1.3391731856211,-1.8793853149981683,-0.9935368183375032,-1.255530902446804,-0.04256994274083732,0.8269469216074445,0.2877838821961325,1.3196775343569989,-0.434725751644029,-0.6374725337830162
53,0.9489609366650859,-1.072569283233338,0.6248079743789381,1.0686107187450522,0.7494253794569135,1.3107381101182172,1.3662185112516216,,0.35723361028851824,0.9808445159189827,-0.005330605019769596,1.5550031856009445,-0.6062228819552887
54,-0.32220317389813175,0.7742888240287188,-1.0158915052873503,-0.7747710304789305,0.628817855837683,-1.0294922252745367,0.6923558157083093,-2.1387236421549582,-1.7866195155562603,-1.6339055400050653,0.480402492987462,-1.036368325095099,1.9018434363756695
55,1.1216199984838962,-0.5390512239509484,-1.8412920601337812,0.5360969054231673,-1.494693054033038,-0.2836665694498109,-0.3160940795981512,0.931499339773907,0.029621541845755908,1.7955583402664719,-0.5692687972365783,-1.000564455925678,-1.2578549659695415
56,-0.727553156125759,1.1842854762600261,0.5505428501718402,-1.1839959422327409,,-0.7005879910936835,-0.07274702262790873,0.16605822027272038,0.32276469378719014,0.7387809591984642,0.6691058438518006,-0.02634253104074332,0.44335558795697644
57,0.29508745593896957,-0.8469748935214764,-1.0138272972064728,0.8434409674322835,-1.8933478626427098,-0.5243429647107619,-0.8231934854007453,0.03980981420531857,0.5704845208206538,0.7827924828241222,-0.3901442888017991,-0.8351553406979929,-0.7382910826305044
58,-1.8442896584279707,1.230738693643716,0.6916006504716719,-1.230361720297183,-0.03921782887961102,-0.2819987084553387,-1.0794549930514155,0.5246844609272255,0.18463908060973222,0.3413563491466758,-1.3170140107785502,-0.27917326314305874,0.19827635132771654
59,-0.2562940704112014,1.0371786941285026,-1.1409880608716823,-1.03716606055313,0.5862080121638232,-0.12823876045906404,0.9089086995831053,-1.3999415888367115,-1.2692695411234869,-0.359040557778093,0.6749504068259309,-0.9013331083571072,1.3152721028879972
60,0.12404763506114842,-0.9636133763569302,-1.3469299441459137,0.9598599005764212,-2.41285092845169,-0.22541175263643332,-0.9433775900227169,0.12295524719277971,0.6207865189708189,1.0989245667462915,-1.0857957232280202,-1.0339631031832759,-0.9298873085906698
61,-0.32220317389813175,-0.7542258757004403,0.835687339732671,0.7508665319423736,0.7537585838983228,2.0205405356577324,1.4941080412538474,0.31967116899253406,1.0657347281399476,1.2082490045001923,1.640649058815368,1.658013191457123,-0.14936321802139665
62,0.7465558190414371,0.7544972267137643,0.6937380032546842,-0.7550166870700239,0.5850043442634315,-0.4497552057739893,-1.5255540375144703,0.6886980865393969,0.6014627348917476,-1.3071069082359772,0.5728819351921827,-0.12567751269737473,-1.0407467291729688
63,1.252058852063581,0.2919735372648363,0.6843918523216894,-0.2933636102248979,0.5924670852458591,-1.204378986622002,-1.2460194528038646,-0.028876927576912157,1.237063644932561,-1.1704403069432603,-0.5231108536117692,-0.07821196153123237,-0.8125730418931354
64,0.37215133035271436,0.5506763809366435,1.2008605103804668,-0.5515794951495577,0.6124479723923584,-0.7791242514407335,-0.7939634111939942,0.13775611253531703,,-1.0175552074923695,-1.0785714242398943,0.17922764039927863,-0.06770429176992503
65,1.4224389821876657,0.6475048863724834,0.650876202303371,-0.6482257393971326,0.8880879215820165,-0.9901650029363981,-1.0417327543763457,0.7772242134627537,0.9278694246928282,-0.4861224700355928,0.9172616149343173,0.0049378810104168235,-1.0498654800341747
66,0.8746557690396931,0.7032414195344698,0.614577663004832,-0.7038573591690159,0.6401323341013632,-1.3847425207765067,-0.2855134139988918,0.5250293905455288,1.0290220482786592,1.0215687281575516,0.25488534169167115,-0.027783158748350013,-0.29147229043142314
67,-1.1498751822904212,-1.2457562432080735,1.1286434846584905,1.2414716873087361,0.17310918874945327,0.6894976835272877,0.42156323031706994,0.8140999349595779,0.1953624651127271,0.3494126947895107,0.47817377064433847,1.5336249537218005,-0.04167999155929291
68,-0.6242815672226707,0.9734209772226383,-1.2109384262080671,-0.9735283553854618,0.5012290583961821,-0.5216392044435828,0.8296659904899457,-1.93988713926283,-2.2203562935021837,-1.4548034992848036,1.2635804420139038,-1.1314577256497953,1.9658796081537997
69,0.5412120789693264,0.9981843394638327,1.1610276329309148,-0.998245105321662,0.14662849494083974,-0.32960456486318407,-1.2141428173951534,1.3585051752423756,0.1634460440498295,-0.314328669837257,1.4279876831821448,-0.06460628625634796,-0.7088856725499869
70,,-0.4404017023483475,0.6832281573854513,0.43763307272434704,1.1126923517950742,1.7710128872211184,1.1544726481662668,0.6800812075538691,0.8037039939349901,0.7012723586084404,1.4532116260405654,1.4477077393781974,-0.5786617136219815
71,0.40051803276337683,-0.9679217233714096,-0.6896792736920119,0.9641601379496045,-1.6073563695096844,-0.5617291054947907,-0.4470636673516731,0.015680686578725345,0.07742916658244559,0.4461189834214422,-0.271460328453957,-0.5519108508413374,-0.36688128631734923
72,-0.7036843452178443,-1.053224599616783,-1.0003875373436775,1.0493024478047714,-2.13745171284211,,-0.8339461963818283,0.40068294872613613,0.4981659818920731,1.4956875038887216,0.45973531968863834,-0.6645383278364155,-0.6312226034174707
73,-0.20357878199899773,0.9428950294070614,1.0369375259005476,-0.9430598668428201,-0.0014226568073172625,-0.7237771054035753,-0.8772052187879328,-0.3268922008016414,0.49604541835877036,-0.6675386443711824,0.5240497075538014,-0.3219604754769241,0.36528268732508007
74,0.3125992468563341,-0.4686586366201146,0.5475263971619049,0.4658368187082859,1.0987298041505327,2.121130691549664,1.207872686158764,0.6370732438561867,1.1781704598911718,0.9918886259184739,0.06829565855547555,1.5026303895398896,-0.7526351851088054
75,0.3209353391080933,0.771047428578269,1.0281700445911044,-0.7715357363370133,0.39482481600157127,-0.3463385116160507,-0.7972433852602543,0.709081438413102,0.13743928514553774,-0.549426710899842,-1.1328481466311213,0.06455139720185059,-0.28932067505967796
76,1.1878889332910465,-1.1482230796357775,1.2439706747781567,1.1441221113092106,0.5091732665387658,1.7744921331041763,1.3261304714383677,0.35055702858350934,0.664789847392988,0.012698168189076578,0.19406166531117325,1.6575314637730811,-0.3192383745144204
77,-0.19698187446163437,-0.6499488367986478,0.8438757217976494,0.6467857746720432,0.8435522092675304,1.3511746056046254,1.4070362690081164,0.41466972287208026,0.41019026648160406,0.8845312740714298,0.20437022242282205,1.4857494215479636,0.11077732621007946
78,1.2734088437299569,0.5958823512936491,0.2149927016583264,-0.5967003738918901,0.35101130442732,-0.7087465415092932,-0.738743067726576,0.42822414257553626,0.7833190403469762,-0.07178653929730235,-0.34582489920023707,-0.2959255426520208,-0.783475005437153
79,1.122939379991369,0.7284370329950479,0.24103167958488989,-0.7290055466941462,0.5570792489743484,-0.6102977150042765,-0.3438827190205599,0.47264736586505124,0.5542168200439295,0.2666209350527478,1.1892888869229499,-0.19126308556759294,-0.5155476627174562
80,-0.21323425575822957,0.8353503383195369,0.322484001665676,-0.8357176081185856,0.367621921452723,-0.3702384674008499,-0.8471063830071455,0.7216872148963428,0.38690096440524674,0.16903851345190737,0.7006889122599155,-0.16471795415533633,-0.49720770312019985
81,-2.3151889128223084,,-1.5300340262621253,1.5789072290411037,-1.5423583028885424,-0.8943512256526247,-1.3617540653037987,1.5574237700628457,0.7995684948243611,2.3931999519380547,0.5295087991908582,-0.10543583927845614,-1.5081595542158968
82,-0.7045239516316906,-1.068262865252425,-1.472062267021538,1.0643124067743976,-2.562587215260395,-0.5620198815627264,-1.1789635099549762,,1.1582050864950206,1.97370236400253,-1.2000844284913164,-0.996665081008027,-1.0713816337516262
83,0.38978306504348553,0.5695958296896044,-1.1610563118717756,-0.5704633316497475,0.5411908326891803,-0.5808169828640495,1.3027986393380993,-1.630065187059053,-1.3392937932649986,-0.32472658277960975,1.337116391178529,-0.8051857290353265,1.4983643252360268
84,0.5346151714319631,0.840924517158557,0.6762783580631415,-0.8412812946293989,0.7922759567108516,-1.0659594042085985,-1.087074680082464,0.4353327451416249,0.9697854140708528,-0.34651575263213164,-1.194381890881714,-0.09536169485043412,-0.6325545557904557
85,0.11739075563708175,0.7014244026414512,0.40382076996084926,-0.7020437624636428,0.7501475801971481,-0.3731116393910593,-0.39374279255623756,,0.21907383219993692,0.12404197745254743,0.0810759292818761,0.08791803696832586,-0.3399348652331121
86,-1.7288437765241116,1.194532385860779,0.7530727570300512,-1.1942235639811045,0.40204682340392045,-0.10395037091665889,-0.5510316268057779,0.21079021105614257,-0.1868522857187633,-0.014530983480101116,0.11534295397803956,-0.06347883848518214,0.5815712611228926
87,-1.0281322522827154,1.4482445685805008,0.8571986545546219,-1.4474581819207897,0.4388790611559011,-0.6351130908338634,-0.6343293477662971,0.9375473468752014,0.25274112095352275,1.0439578752571026,0.3079593263755183,-0.12895280541441953,0.14069502566482184
88,-0.15488160999591544,1.0033192694709123,0.9607107397919755,-1.0033703698026597,0.14325822481974354,-0.04595228393010888,-1.028965711219076,0.2907783685424057,-0.04428547255504822,-1.0931397158861236,-0.821405831107288,-0.2048858433844637,-0.049364332172668536
89,1.0826382721267491,0.38432264619142803,-0.8825267036882096,-0.38553888957256116,0.5045993285172781,-0.7770148484890795,1.5397979651710332,-2.340514025803245,-1.5252358632773086,-1.2099682205396396,-1.463405076898715,-0.828259687915749,1.9472322749320081
90,-0.11308120496371299,0.8347151460637968,-1.2158458783539134,-0.8350836114910833,0.4956921860543806,-0.7684448412728958,0.9644100987516426,-1.9631880450256414,-2.2342835810257284,-1.433398090023071,,-1.1372612345809756,1.9602444250373243
91,0.6418449048574695,0.5166906028198403,-0.9104367204163337,-0.5176576887761558,0.8977172647851485,-0.013302519584204845,1.3207530736489361,-1.7861535856326576,-1.0392300872731697,-0.9427069315223353,-0.8867832422035405,-0.5069541556750785,1.2884281396786048
92,-0.6787360403492702,-0.7415197909392236,1.115468757171959,0.7381843639616171,0.6516875459451222,1.4192223833989825,0.9159306797990024,0.6291667597681467,0.400564157407529,0.49118790792694084,-0.8420140737558042,1.5732997269055642,-0.03266369857293219
93,2.212148786296764,0.37892099620011943,0.5267396570070032,-0.38014740715681905,,-0.2263225926287739,-0.8227360848228439,-0.07619474556707594,0.4187437043411664,-1.969103232683957,0.2178414403529495,-0.17031988909106308,-0.8152369466391055
94,-0.5753445076727751,0.738144034625344,1.1797739434041254,-0.7386942767458017,0.6189477790544724,-0.38894604247055836,-0.9736548846246685,0.08680639185592631,0.1616163056048995,-1.3097957938592106,1.4925126907170005,0.17070914612823945,0.10719130059050415
95,-0.9979064213842506,1.3410022274047722,0.6207312780875323,-1.340417703992325,0.5443203692301982,-0.264335430315014,-1.859075530443021,0.15398955420136598,0.4873423786432065,-1.5003739786330186,0.2659968276710279,-0.40454203878845735,-0.45827371067909667
96,-0.5551939537404652,0.9408998100814473,-0.9441599020880155,-0.9410684031369331,0.6666130279099766,-0.865492053418741,1.1231718678525164,-1.9089966116588248,-1.5742542912748025,-0.5686765078712365,-0.4557770743251856,-0.898832224210157,2.03298951617728
97,-0.07307995653260967,-0.9507090782340731,0.5770717659936904,0.9469798923328616,0.5561163146540352,1.6707019230294733,1.0669708757250924,0.4684110540195558,0.7777962738258193,0.7214625561533924,-0.7261165316836079,1.4428278265504668,-0.42302820173241373
98,-0.8299251667282979,-1.3501639585395737,-1.070125461554448,1.345682875035326,-1.6119303075311722,-0.8232461852698444,-1.1418736997165688,0.696192639108089,0.6198470902486394,1.1117758410146414,-0.9119898835740998,-0.3583121248260727,-1.079783179488917
99,1.35443086266612,0.6641820642155396,0.8950210708201723,-0.6648715256346189,0.22968158006785483,-0.581721413775765,-1.0974605580290941,0.16092179346576782,0.5915863731001614,-1.279159377458496,0.40218231376010855,-0.24289563814252288,-0.5615512485228651
100,-1.0335297220860127,1.198760952679659,-0.9350254860052917,-1.1984441713296865,0.521691412702838,-0.2701075348377408,1.183374698080177,-1.7061229314954114,-1.20496444459033,0.16425406886552746,0.8868362287069758,-0.8667170452738773,1.9193637329741657
101,-0.8248875282452204,1.0227334723245,1.1157035656951853,-1.0227480291232722,0.3642516513316267,-0.6228068907736299,-1.0458741659690083,0.3530580931580794,0.346482663927691,-0.42625915154662924,-1.0714587485304539,-0.03914532684222164,0.10934291596224933
102,1.5335668882488869,-1.2984605907464237,0.8229743679391975,1.2940768289679312,0.25255127017529366,1.5689953180456215,1.2486372243281547,0.1447466603489118,0.26587770693470625,-0.3893668333630351,0.2237164751929914,1.33460878422427,-0.3091975027796096
103,0.40975370331568556,0.9411179547613608,0.5871583071238479,-0.9412861372011048,0.8994023998456968,-0.5909350204905246,-1.03076960592495,0.7621827859363837,0.5572277872543081,-0.44813016688843,-0.9547192359791786,-0.029631489791382356,-0.7423893976243047
104,0.4712848590732748,-0.6858933906211807,1.1337149527676347,0.6826626697296098,0.8803844470195108,1.36572610248073,1.31976082160027,1.0541837273661878,0.4909913404930376,1.0552161727892038,0.8854443924167983,1.6583411762632811,-0.31770150639174527
105,-0.13191237738855024,0.9122119297281356,-1.5484162253623293,-0.9124345222452309,0.10594451990760632,-0.15424961880356455,0.9187705240528132,-1.262603170547305,-1.677993746086317,-0.1443057196347969,-0.5122243657147328,-1.1917146842560875,1.2843298246848045
106,0.5613026610149331,-1.0951651044440476,-1.6659392391153947,1.0911640076332276,-2.0690833760998717,-0.4019343437169652,-1.1642422443143148,0.9196046284034616,0.36519632789343753,1.1229682441560198,1.8770531656385607,-0.9483271813644003,-1.598117568329814
107,0.9889022132094859,0.2194667683058718,-1.5514751434353988,-0.2209933214254508,0.33921535900348304,-0.02366930839929437,0.7322701499098859,-1.6881169648761312,,-1.915928232850396,-0.7828628086884575,-0.9850922282296422,0.8918137061535777
108,0.9832048839726721,0.7286623925333209,0.7859207633678434,-0.7292304820360823,0.19333080947603073,-0.9190893167881358,-0.5405358448211823,0.44588315177223115,0.6806314248288872,0.2740964978251076,0.5111836423851767,-0.17973464739837647,-0.26729223196800117
109,0.9305495674471718,-0.7311106000206461,-2.053451642358797,0.7277947663590486,-2.442220425221243,-0.03248645373479884,-0.6736324688546443,0.5406931197530395,0.526984441470514,1.9100289826287247,0.24569223068048684,-1.36546007997362,-1.3699438810499804
110,0.2421322799799527,-1.1693791156513307,-1.0311467088443047,1.1652383251231735,-2.4959040135787047,-0.6873611060160063,-1.370685557850846,-0.35538802677758063,1.2927637383816706,0.5615807304157184,,-1.0213584648688527,-0.9787597148917387
111,1.8629324900234288,-1.201264032944004,0.3926425036641879,1.1970632251421387,0.4400827290562926,2.7087765299219533,1.2029755705917884,0.7687357313549658,0.8730614121271757,0.15055921358706553,1.3593360079429333,1.4705357096540013,-1.327321405114457
112,1.1683980701124728,-1.3109448780965791,1.0661122146945747,1.3065376170289376,0.22245957266550564,1.6677512868842979,,-0.02463817535845544,-0.3364906326697326,-1.4574284636265302,,1.3435406760114024,-0.03850379743909767
